place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link,added_status_m,email,domain,error,last_scanned,recheck_status,email_domain,email_domain_match,loca
ChIJLzMvKxe1yhQRvhVXo9V2l5g,Kocagil Hukuk Burosu,,0,,"Name: Germeli Hukuk Burosu
link: https://www.google.com/maps/search/Germeli+Hukuk+B%C3%BCrosu/@41.118952,29.0095085?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Kilic Hukuk Burosu
link: https://www.google.com/maps/search/K%C4%B1l%C4%B1%C3%A7+Hukuk+B%C3%BCrosu/@41.1099384,29.0205376?authuser=0&entry=ttu
Reviews: 0 reviews

Name: ICS HUKUK & DANISMANLIK
link: https://www.google.com/maps/search/%C4%B0CS+HUKUK+%26+DANI%C5%9EMANLIK/@41.108475,29.019579000000004?authuser=0&entry=ttu
Reviews: 1 reviews

Name: LB Hukuk & Danismanlik
link: https://www.google.com/maps/search/LB+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.113636,29.021755600000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Girgin Hukuk Burosu
link: https://www.google.com/maps/search/Girgin+Hukuk+B%C3%BCrosu/@41.1097221,29.0216369?authuser=0&entry=ttu
Reviews: 1 reviews",https://kocagil.av.tr/,Kocagil Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/114533635487358294895,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uOZrr-DEMLU2ZspC6Qxpcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.00403&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,08:30-19:00,"Cumartesi, Pazar",(0212) 924 05 92,"Kocagil Hukuk Burosu, Maslak Mah. AOS 55. Sok. 42 Maslak B Blok Sit. No.4, 542. Sk., 34398 Sariyer/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJLzMvKxe1yhQRvhVXo9V2l5g,1,info@kocagil.av.tr,kocagil.av.tr,,,0,kocagil.av.tr,True,
ChIJ1fq8B423yhQR5Rutt0cWstQ,Tekin&Tekin Law Firm,,FALSE,,,https://www.tekintekinlawfirm.com/,,,,Hukuk Hizmetleri,,,,,(0212) 843 87 58,"Merkez, Tekin&Tekin Law Firm, iTower Bomonti, Akar Cd. No:3 K:12 D:78, 34820 Sisli/Istanbul",,https://www.google.com/maps/place/Tekin%26Tekin+Law+Firm/data=!4m7!3m6!1s0x14cab78d07bcfad5:0xd4b21647b7ad1be5!8m2!3d41.0599109!4d28.9780921!16s%2Fg%2F11ssv91xwt!19sChIJ1fq8B423yhQR5Rutt0cWstQ?authuser=0&hl=tr&rclk=1,,info@tekintekinlawfirm.com,tekintekinlawfirm.com,,,0,tekintekinlawfirm.com,True,Akar caddesi
ChIJMTt7QFXGyhQRFBUgjjMZbBA,Esmeray Law Office/Hukuk Burosu,,0,12,"Name: EROL AVUKATLIK BUROSU
link: https://www.google.com/maps/search/EROL+AVUKATLIK+B%C3%9CROSU/@40.9743048,29.098357799999995?authuser=0&entry=ttu
Reviews: 11 reviews

Name: MayaLegal Hukuk Burosu
link: https://www.google.com/maps/search/MayaLegal+Hukuk+B%C3%BCrosu/@40.9873986,29.029082599999995?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Ava Hukuk Burosu
link: https://www.google.com/maps/search/Ava+Hukuk+B%C3%BCrosu/@40.972324199999996,29.0983461?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Ilke Hukuk ve Danismanlik Burosu
link: https://www.google.com/maps/search/%C4%B0lke+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.9732753,29.097113699999998?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Karadenizli Hukuk Burosu
link: https://www.google.com/maps/search/Karadenizli+Hukuk+B%C3%BCrosu/@40.971624399999996,29.099651899999998?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.esmeraylaw.com/,Esmeray Law Office/Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/108527458592445839695,https://lh5.googleusercontent.com/p/AF1QipM_RgJhy9sJJkIfq_qIl0GNc7b_830tOYTBQqEt=w520-h240-k-no,Hukuk Hizmetleri,"Hukuk Hizmetleri, Avukatlik Danisma Hizmeti, Yaslilar Hukuku Avukati, Is Hukuku Avukati, Emlak Planlama Hukuku Avukati, Patent Avukati, Vergi Hukuku Avukati",5,08:30-18:00,"Cumartesi, Pazar",0505 886 15 19,"Kozyatagi, Esmeray Law Office/Hukuk Burosu, Aycil Sk. No:28, 34742 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJMTt7QFXGyhQRFBUgjjMZbBA,1,fehmi@esmeraylaw.com,esmeraylaw.com,,,0,esmeraylaw.com,True,Ayci̇l sokagi
ChIJydBEnHPEyhQRAYxyCAEOk28,ALYAR HUKUK SS DANISMANLIK,,0,,"Name: Alperen Yavuz Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Alperen+Yavuz+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9222268,29.1591063?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Av. TAHIR MURAT SAKAKLI HUKUK VE DANISMANLIK BUROSU
link: https://www.google.com/maps/search/Av.+TAH%C4%B0R+MURAT+%C5%9EAKAKLI+HUKUK+VE+DANI%C5%9EMANLIK+B%C3%9CROSU/@40.9218124,29.158531099999998?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Yunlu Hukuk ve Danismanlik
link: https://www.google.com/maps/search/Y%C3%BCnl%C3%BC+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.922115399999996,29.158791599999997?authuser=0&entry=ttu
Reviews: 64 reviews

Name: Avukat Mehmet Ali Helvaci & HELVACI Hukuk Burosu
link: https://www.google.com/maps/search/Avukat+Mehmet+Ali+Helvac%C4%B1+%26+HELVACI+Hukuk+B%C3%BCrosu/@40.921445299999995,29.1596528?authuser=0&entry=ttu
Reviews: 23 reviews

Name: AD Hukuk | Legal Consultancy
link: https://www.google.com/maps/search/AD+Hukuk+%7C+Legal+Consultancy/@40.921108700000005,29.1572103?authuser=0&entry=ttu
Reviews: 0 reviews",http://bilalalyar.av.tr/,ALYAR HUKUK SS DANISMANLIK (Sahibi),https://www.google.com/maps/contrib/108366035635207332638,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YUw_8DqrWSZ5c6mI3UhRNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.46429&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,09:00-18:00,"Cumartesi, Pazar",0545 199 25 25,"ALYAR HUKUK SS DANISMANLIK, Cevizli Mah. Saraylar Cad. No:6 C Blok, Dap Vazo Ofis, 34865 Maltepe/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJydBEnHPEyhQRAYxyCAEOk28,1,av.bilalalyar@gmail.com,bilalalyar.av.tr,,,0,gmail.com,False,Saraylar caddesi
ChIJx_VB6Gi2yhQRMT-YfhaaQfU,ARIKAN PARTNERS LAW FIRM,,FALSE,3,,http://www.arikanpartners.com/,,,,Hukuk Burosu,,5,,,(0212) 257 28 28,"ARIKAN PARTNERS LAW FIRM, Yapi Kredi Plaza, C Blok Kat 16, 34330 Besiktas/Istanbul",,https://www.google.com/maps/place/ARIKAN+PARTNERS+LAW+FIRM/data=!4m7!3m6!1s0x14cab668e841f5c7:0xf5419a167e983f31!8m2!3d41.0810316!4d29.0132761!16s%2Fg%2F11bxc7hzbp!19sChIJx_VB6Gi2yhQRMT-YfhaaQfU?authuser=0&hl=tr&rclk=1,,narikan@arikanpartners.com,arikanpartners.com,,,0,arikanpartners.com,True,Yapi̇ Kredi̇ plazasi
ChIJVVXJUGm2yhQRYcq3PfV7WoE,Simayli Law,,0,,"Name: SY PARTNERS LAW FIRM
link: https://www.google.com/maps/search/SY+PARTNERS+LAW+F%C4%B0RM/@41.0844398,29.0148671?authuser=0&entry=ttu
Reviews: 0 reviews

Name: ASY Legal
link: https://www.google.com/maps/search/ASY+Legal/@41.086279999999995,29.008032?authuser=0&entry=ttu
Reviews: 24 reviews

Name: Sy Hukuk Danismanlik Istanbul Ofis - Av. Sezgin Yildirim
link: https://www.google.com/maps/search/Sy+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k+%C4%B0stanbul+Ofis+-+Av.+Sezgin+Y%C4%B1ld%C4%B1r%C4%B1m/@41.077467399999996,29.019887999999998?authuser=0&entry=ttu
Reviews: 6 reviews

Name: Esenyel & Partners Lawyers & Consultants
link: https://www.google.com/maps/search/Esenyel+%26+Partners+Lawyers+%26+Consultants/@41.0828577,29.0166461?authuser=0&entry=ttu
Reviews: 36 reviews

Name: Isik&Partners Avukatlik Ofisi ve Danismanlik
link: https://www.google.com/maps/search/I%C5%9F%C4%B1k%26Partners+Avukatl%C4%B1k+Ofisi+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.077556699999995,29.014945200000003?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.simaylilaw.com/contact.html,Simayli Law (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v8-g_mEtiaiprcAlD39G6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.77167&pitch=0&thumbfov=100,Avukat,Avukat,,,Open All Days,(0212) 270 36 22,"Levent, Simayli Law, Sumbul Sk. No.41, 34330 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJVVXJUGm2yhQRYcq3PfV7WoE,1,m.simayli@simaylilaw.com,simaylilaw.com,,,0,simaylilaw.com,True,Sumbul sokagi
ChIJUafTt8vHyhQRl96wY1w7Tx8,Isik Hukuk Burosu,,0,1,"Name: Avukat Burak Isik Hukuk Burosu
link: https://www.google.com/maps/search/Avukat+Burak+I%C5%9F%C4%B1k+Hukuk+B%C3%BCrosu/@40.9195838,29.178678599999998?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Soz Hukuk Burosu
link: https://www.google.com/maps/search/S%C3%B6z+Hukuk+B%C3%BCrosu/@40.9858014,29.087445300000002?authuser=0&entry=ttu
Reviews: 11 reviews

Name: ATTORNEY CAN DOGAN ISIK
link: https://www.google.com/maps/search/ATTORNEY+CAN+DO%C4%9EAN+I%C5%9EIK/@40.9976576,29.037169600000002?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Aytas Hukuk Burosu
link: https://www.google.com/maps/search/Ayta%C5%9F+Hukuk+B%C3%BCrosu/@40.9856242,29.087871099999997?authuser=0&entry=ttu
Reviews: 2 reviews

Name: OZKAYA & SENGUL HUKUK BUROSU
link: https://www.google.com/maps/search/%C3%96ZKAYA+%26+%C5%9EENG%C3%9CL+HUKUK+B%C3%9CROSU/@40.9814289,29.0887821?authuser=0&entry=ttu
Reviews: 1 reviews",http://www.isikhukuk.com.tr/,Isik Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/115914231349069411519,//lh6.googleusercontent.com/Ob41dk1CMWkZPysL4nNPwOQyVv8b947RrmAlVaYbJNdep9jH3fSizhH30HU4rus=w408-h306-k-no,Hukuk Burosu,Hukuk Burosu,5,09:00-18:00,"Cumartesi, Pazar",(0216) 478 09 09,"Sahrayi Cedit, Isik Hukuk Burosu, Mumin Deresi Sk No:44/4, 34734 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJUafTt8vHyhQRl96wY1w7Tx8,1,burak@isikhukuk.com.tr,isikhukuk.com.tr,,,0,isikhukuk.com.tr,True,Mumi̇n Deresi̇ sokagi
ChIJ4y9YiJC7yhQRCWLYDfnmQ5Q,Sevinc Hukuk Ofisi,,0,1,"Name: GONENC HUKUK BUROSU
link: https://www.google.com/maps/search/G%C3%96NEN%C3%87+HUKUK+B%C3%9CROSU/@40.98708870000001,28.872023499999997?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Konsept Hukuk & Arabuluculuk Istanbul
link: https://www.google.com/maps/search/Konsept+Hukuk+%26+Arabuluculuk+%C4%B0stanbul/@41.0064183,28.8650979?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Kaptan Hukuk Burosu
link: https://www.google.com/maps/search/Kaptan+Hukuk+B%C3%BCrosu/@40.9941174,28.8707571?authuser=0&entry=ttu
Reviews: 0 reviews

Name: CMS Hukuk Burosu
link: https://www.google.com/maps/search/CMS+Hukuk+B%C3%BCrosu/@40.996894,28.8738787?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Yilmaz&Celik Hukuk ve Danismanlik Ofisi
link: https://www.google.com/maps/search/Y%C4%B1lmaz%26%C3%87elik+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k+Ofisi/@40.993151,28.871990999999994?authuser=0&entry=ttu
Reviews: 3 reviews",http://www.sevinchukuk.com/,Sevinc Hukuk Ofisi (Sahibi),https://www.google.com/maps/contrib/107709643101770217542,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n9m1bStZxYdcWc9kk0xNRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.70854&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5,09:00-18:00,"Cumartesi, Pazar",(0212) 572 48 11,"Sevinc Hukuk Ofisi, Kartaltepe Mahallesi, Incirli Caddesi Basari Sokak Orkide Apartmani, no:6 D:15, 34144 Bakirkoy",,https://www.google.com/maps/place/?q=place_id:ChIJ4y9YiJC7yhQRCWLYDfnmQ5Q,1,info@sevinchukuk.com,sevinchukuk.com,,,0,sevinchukuk.com,True,Basari̇ sokagi
ChIJzdTRQQy3yhQR5huga9q1vdE,Vide Law&Consultancy,,0,,"Name: Vide Hukuk
link: https://www.google.com/maps/search/Vide+Hukuk/@41.049509199999996,28.992115300000002?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Abdikoglu Hukuk & Danismanlik
link: https://www.google.com/maps/search/Abdiko%C4%9Flu+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.051863499999996,28.994580900000003?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Dafne Hukuk & Danismanlik
link: https://www.google.com/maps/search/Dafne+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k/@41.0456948,28.9863161?authuser=0&entry=ttu
Reviews: 2 reviews

Name: Ada Legal
link: https://www.google.com/maps/search/Ada+Legal/@41.050159,28.9917339?authuser=0&entry=ttu
Reviews: 7 reviews

Name: LD Hukuk
link: https://www.google.com/maps/search/LD+Hukuk/@41.047971,28.987112300000003?authuser=0&entry=ttu
Reviews: 0 reviews",http://videlawfirm.com/,Vide Law&Consultancy (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iLzjU7J94gIQMyu7_3H46Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.20936&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,,,Open All Days,(0212) 373 95 22,"Vide Law&Consultancy, Abdi Ipekci Cad Bostan Sokak, Orjin Binasi No:15 Kat: 5 & 6, 34367 Sisli/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJzdTRQQy3yhQR5huga9q1vdE,1,info@videhukuk.com,videlawfirm.com,,,0,videhukuk.com,False,Bostan sokagi
ChIJr7Uz_Gi2yhQRMOojoZawyZM,Aksoy Kesmen Avukatlik Burosu,,0,,"Name: Aksan Hukuk Burosu
link: https://www.google.com/maps/search/Aksan+Hukuk+B%C3%BCrosu/@41.086021800000005,29.0124178?authuser=0&entry=ttu
Reviews: 93 reviews

Name: Avukat Arabulucu Cisem Akin Hukuk& Arabuluculuk Burosu
link: https://www.google.com/maps/search/Avukat+Arabulucu+%C3%87isem+Ak%C4%B1n+Hukuk%26+Arabuluculuk+B%C3%BCrosu/@41.0871444,29.0074294?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Akkas & Partners Hukuk Burosu / Law Firm
link: https://www.google.com/maps/search/Akka%C5%9F+%26+Partners+Hukuk+B%C3%BCrosu+%2F+Law+Firm/@41.059582899999995,29.0354763?authuser=0&entry=ttu
Reviews: 6 reviews

Name: AKS & PARTNERS HUKUK
link: https://www.google.com/maps/search/AKS+%26+PARTNERS+HUKUK/@41.077556699999995,29.014945200000003?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Aksoy Hukuk Danismanlik
link: https://www.google.com/maps/search/Aksoy+Hukuk+Dan%C4%B1%C5%9Fmanl%C4%B1k/@40.9125338,29.1753833?authuser=0&entry=ttu
Reviews: 0 reviews",http://aksoykesmen.com/contact.php,Aksoy Kesmen Avukatlik Burosu (Sahibi),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=It2132Dd3TvpbzFiJXof5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.416405&pitch=0&thumbfov=100,Avukat,Avukat,,,Open All Days,(0212) 352 22 60,"Levent, Aksoy Kesmen Avukatlik Burosu, Cayircimen Sokagi No: 9, 34330 Besiktas/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJr7Uz_Gi2yhQRMOojoZawyZM,1,eaksoy@aksoykesmen.com,aksoykesmen.com,,,0,aksoykesmen.com,True,Cayi̇rci̇men sokagi
ChIJac4HAMb-DaQRb23uQEPRTfo,Cakir Hukuk Burosu,,FALSE,14,,http://www.cakirlawfirm.com/,,,,Avukat,,5,,,0530 459 42 30,"Mesih Pasa, Cakir Hukuk Burosu, Gazi Mustafa Kemal Pasa Cd. No:12/2 Kat 2, 34130 Fatih/Istanbul",,https://www.google.com/maps/place/%C3%87ak%C4%B1r+Hukuk+B%C3%BCrosu/data=!4m7!3m6!1s0xa40dfec60007ce69:0xfa4dd14340ee6d6f!8m2!3d41.0075933!4d28.9537677!16s%2Fg%2F11rh4gj0qm!19sChIJac4HAMb-DaQRb23uQEPRTfo?authuser=0&hl=tr&rclk=1,,cakirattorney@gmail.com,cakirlawfirm.com,,,0,gmail.com,False,Gazi̇ Mustafa Kemal Pasa caddesi
ChIJZU1PSxm5yhQRGMvSib7rDmY,Ozsen Hukuk Burosu,,0,23,"Name: Ozdogan Hukuk Burosu
link: https://www.google.com/maps/search/%C3%96zdo%C4%9Fan+Hukuk+B%C3%BCrosu/@40.974305,29.046363000000003?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Soyhan Hukuk Burosu
link: https://www.google.com/maps/search/Soyhan+Hukuk+B%C3%BCrosu/@40.9743384,29.046272599999998?authuser=0&entry=ttu
Reviews: 3 reviews

Name: Altunezen Hukuk Burosu
link: https://www.google.com/maps/search/Altunezen+Hukuk+B%C3%BCrosu/@40.9729349,29.052063499999996?authuser=0&entry=ttu
Reviews: 1 reviews

Name: Avukat Ozgecan Kunt
link: https://www.google.com/maps/search/Avukat+%C3%96zgecan+Kunt/@40.9818765,29.057621?authuser=0&entry=ttu
Reviews: 0 reviews

Name: Avukat Murat Ozan Vuruskan
link: https://www.google.com/maps/search/Avukat+Murat+Ozan+Vuru%C5%9Fkan/@40.976276999999996,29.042189999999994?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.ozsenhukukburosu.com/,Ozsen Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/113586781120054560771,https://lh5.googleusercontent.com/p/AF1QipOfWXZhFE-MA_v87GW4S852FKMe5ggfTsgWdb-i=w408-h272-k-no,Hukuk Burosu,"Hukuk Burosu, Avukatlik Danisma Hizmeti, Avukat, Hukuk Hizmetleri, Dava Avukati",5,09:00-19:00,"Cumartesi, Pazar",(0216) 759 32 43,"Ozsen Hukuk Burosu, Bagdat Caddesi Sanlik Apt. No: 220 B Blok Kat:3 D:14, 34730 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJZU1PSxm5yhQRGMvSib7rDmY,1,info@ozsenhukuk.com,ozsenhukukburosu.com,,,0,ozsenhukuk.com,False,Bagdat caddesi
ChIJ5QVC-fm7yhQRVHmePEoF60s,Oruc Hukuk & Danismanlik,,0,5,"Name: ORUC HUKUK VE DANISMANLIK BUROSU
link: https://www.google.com/maps/search/ORU%C3%87+HUKUK+VE+DANI%C5%9EMANLIK+B%C3%9CROSU/@41.0053127,28.666992699999998?authuser=0&entry=ttu
Reviews: 3 reviews

Name: ORUC HUKUK BUROSU
link: https://www.google.com/maps/search/ORU%C3%87+HUKUK+B%C3%9CROSU/@40.9103068,29.1821391?authuser=0&entry=ttu
Reviews: 0 reviews

Name: KADIR ONAT HUKUK
link: https://www.google.com/maps/search/KAD%C4%B0R+ONAT+HUKUK/@41.027411099999995,28.933053899999997?authuser=0&entry=ttu
Reviews: 0 reviews

Name: AYC Hukuk ve Danismanlik/ Law and Consultancy
link: https://www.google.com/maps/search/AYC+Hukuk+ve+Dan%C4%B1%C5%9Fmanl%C4%B1k%2F+Law+and+Consultancy/@41.0246771,28.932418900000002?authuser=0&entry=ttu
Reviews: 27 reviews

Name: Canan Vergili Oruc
link: https://www.google.com/maps/search/Canan+Vergili+Oru%C3%A7/@40.9940694,28.824678099999996?authuser=0&entry=ttu
Reviews: 0 reviews",http://www.muratoruc.av.tr/,Oruc Hukuk & Danismanlik (Sahibi),https://www.google.com/maps/contrib/116015737648440889213,https://lh5.googleusercontent.com/p/AF1QipN2ZDmVM542FA20gvrSjm1fehhGYN0XnSg_4m9i=w408-h544-k-no,Hukuk Burosu,Hukuk Burosu,5,09:00-18:00,"Cumartesi, Pazar",(0212) 635 65 90,"Karagumruk, Oruc Hukuk & Danismanlik, Kaleboyu Cd. No:53, 34093 Fatih/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJ5QVC-fm7yhQRVHmePEoF60s,1,info@muratoruc.av.tr,muratoruc.av.tr,,,0,muratoruc.av.tr,True,Kaleboyu caddesi
ChIJaUYF6-G3yhQRe4_i7q2bd2M,Koprulu Avukatlik Burosu,,0,38,"Name: Duymaz Hukuk Burosu
link: https://www.google.com/maps/search/Duymaz+Hukuk+B%C3%BCrosu/@40.9630794,29.075081?authuser=0&entry=ttu
Reviews: 8 reviews

Name: Aydin Avukatlik & Danismanlik Burosu
link: https://www.google.com/maps/search/Ayd%C4%B1n+Avukatl%C4%B1k+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+B%C3%BCrosu/@40.970402,29.062256?authuser=0&entry=ttu
Reviews: 11 reviews

Name: PINAR HUKUK VE DANISMANLIK
link: https://www.google.com/maps/search/PINAR+HUKUK+VE+DANI%C5%9EMANLIK/@40.96152730000001,29.078791600000002?authuser=0&entry=ttu
Reviews: 7 reviews

Name: Koprulu Hukuk Burosu
link: https://www.google.com/maps/search/K%C3%B6pr%C3%BCl%C3%BC+Hukuk+B%C3%BCrosu/@41.062996999999996,28.989967999999998?authuser=0&entry=ttu
Reviews: 4 reviews

Name: Agk&Agkoc Hukuk Burosu
link: https://www.google.com/maps/search/Agk%26A%C4%9Fko%C3%A7+Hukuk+B%C3%BCrosu/@40.9652464,29.071028400000003?authuser=0&entry=ttu
Reviews: 25 reviews",https://www.koprulu.av.tr/,Koprulu Avukatlik Burosu (Sahibi),https://www.google.com/maps/contrib/116641008602261312156,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Nwztn1FeHhcRJZgFzTYuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.850536&pitch=0&thumbfov=100,Hukuk Burosu,Hukuk Burosu,5,09:00-18:30,"Cumartesi, Pazar",0850 432 7348,"Suadiye, Koprulu Avukatlik Burosu, Bagdat Cad. No:399B Ark 399 K:1, 34740 Kadikoy/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJaUYF6-G3yhQRe4_i7q2bd2M,1,info@koprulu.av.tr,koprulu.av.tr,,,0,koprulu.av.tr,True,Bagdat caddesi
ChIJexPOecsVtRQREnKFL3_cobo,Atlas Hukuk & Danismanlik ~ Avukat Belit Alici & Avukat Alper Ustun-Silivri,,FALSE,42,,https://www.alperustun.av.tr/,,,,Avukatlik Danisma Hizmeti,,5,,,0553 129 16 59,"Atlas Hukuk & Danismanlik ~ Avukat Belit Alici & Avukat Alper Ustun-Silivri, Piri Mehmet Pasa Mah Haci Pervane Cad Vehbi Gunaydin Is Merkezi, No:37/30, 34570 Silivri/Istanbul",,https://www.google.com/maps/place/Atlas+Hukuk+%26+Dan%C4%B1%C5%9Fmanl%C4%B1k+~+Avukat+Belit+Al%C4%B1c%C4%B1+%26+Avukat+Alper+%C3%9Cst%C3%BCn-Silivri/data=!4m7!3m6!1s0x14b515cb79ce137b:0xbaa1dc7f2f857212!8m2!3d41.0747313!4d28.247045!16s%2Fg%2F11p5znz_m5!19sChIJexPOecsVtRQREnKFL3_cobo?authuser=0&hl=tr&rclk=1,,info@alperustun.av.tr,alperustun.av.tr,,,0,alperustun.av.tr,True,Haci̇ Pervane caddesi
ChIJfTX3n2iwyhQRfWMPIQmmIlU,Gaziosmanpasa - Deva Hukuk Burosu,,0,30,"Name: GAZIOSMANPASA AVUKAT CETINKAYA HUKUK
link: https://www.google.com/maps/search/GAZ%C4%B0OSMANPA%C5%9EA+AVUKAT+%C3%87ET%C4%B0NKAYA+HUKUK/@41.0558499,28.911071800000002?authuser=0&entry=ttu
Reviews: 25 reviews

Name: Gaziosmanpasa Avukat Semanur Tanriverdi ( Gaziosmanpasa Avukat)
link: https://www.google.com/maps/search/Gaziosmanpa%C5%9Fa+Avukat+Semanur+Tanr%C4%B1verdi+%28+Gaziosmanpa%C5%9Fa+Avukat%29/@41.070364999999995,28.90562?authuser=0&entry=ttu
Reviews: 50 reviews

Name: GAZIOSMANPASA-Av. Mine CEBECI DERE Hukuk Burosu
link: https://www.google.com/maps/search/GAZ%C4%B0OSMANPA%C5%9EA-Av.+Mine+CEBEC%C4%B0+DERE+Hukuk+B%C3%BCrosu/@41.0695606,28.8944957?authuser=0&entry=ttu
Reviews: 36 reviews

Name: Avukat Esra OZAY AGIRBAS
link: https://www.google.com/maps/search/Avukat+Esra+%C3%96ZAY+A%C4%9EIRBA%C5%9E/@41.066442599999995,28.9024971?authuser=0&entry=ttu
Reviews: 64 reviews

Name: Derda Hukuk Burosu
link: https://www.google.com/maps/search/Derda+Hukuk+B%C3%BCrosu/@41.0649066,28.903464599999996?authuser=0&entry=ttu
Reviews: 0 reviews",http://devahukukburosu.com/,Gaziosmanpasa - Deva Hukuk Burosu (Sahibi),https://www.google.com/maps/contrib/108674223992305028607,https://lh5.googleusercontent.com/p/AF1QipMtWlBxHB2hvKQBkcLEQKfPW919-TAvIx_Kvl9z=w408-h277-k-no,Hukuk Burosu,"Hukuk Burosu, Avukatlik Danisma Hizmeti, Bosanma Avukati, Avukat, Is Hukuku Avukati",4.6,09:00-19:00,Pazar,(0212) 537 90 33,"Hurriyet, Gaziosmanpasa - Deva Hukuk Burosu, 269. Sk. No:23, 34250 Gaziosmanpasa/Istanbul",,https://www.google.com/maps/place/?q=place_id:ChIJfTX3n2iwyhQRfWMPIQmmIlU,1,iletisim@devahukukburosu.com,devahukukburosu.com,,,0,devahukukburosu.com,True,269. sokagi
